age_actual,proxy_age,proxy_age_status,prob_female,prob_male,prob_female_age,prob_male_age,proxy_gender,proxy_gender_status,proxy_gender_method,gender_threshold,bisgAian,bisgApi,bisgBlack,bisgHispanic,bisgMulti,bisgWhite,prob_minority,proxy_minority,proxy_race,proxy_race_method,race_threshold,proxy_race_status
41.0,<62,Unprotected,0.00513874614594039,0.9948612538540595,0.025236593059936908,0.9747634069400632,Male,Unprotected,firstname_age,0.8,0.002689617475587804,0.0012910616455569495,0.6297085153302978,0.011880903430861177,0.008187740351511433,0.34624216176618483,0.6537578382338152,low,Black,bisg,0.0,Protected
47.0,<62,Unprotected,0.04888669600289155,0.9511133039971084,0.028024472074205643,0.9719755279257944,Male,Unprotected,firstname_age,0.8,0.011031093318087512,0.002644749580223142,0.0012376785916853614,0.04955130838768622,0.002006476754252016,0.933528693368066,0.06647130663193425,low,White,bisg,0.0,Unprotected
25.0,<62,Unprotected,0.0036533998108828334,0.9963466001891172,0.003745318352059925,0.99625468164794,Male,Unprotected,firstname_age,0.8,0.0018486839571354766,0.0011129593288036002,0.0017795683024470603,0.005823364731311634,0.009638760846777474,0.9797966628335247,0.020203337166475245,low,White,bisg,0.0,Unprotected
48.0,<62,Unprotected,0.005114682116176246,0.9948853178838236,0.005335045528834929,0.9946649544711652,Male,Unprotected,firstname_age,0.8,0.0097682132379312,0.00031330551584792324,0.002180907244683095,0.003363319082353626,0.011526781917687273,0.9728474730014969,0.02715252699850312,low,White,bisg,0.0,Unprotected
57.0,<62,Unprotected,0.004163481872675376,0.9958365181273248,0.0048721071863581,0.995127892813642,Male,Unprotected,firstname_age,0.8,0.008888799240329436,0.004691045597284242,0.028863156999135112,0.7533261224109814,0.005805625558077955,0.19842525019419183,0.8015747498058081,high,Hispanic,bisg,0.0,Protected
40.0,<62,Unprotected,0.005656859257240755,0.9943431407427592,0.006337495270525918,0.993662504729474,Male,Unprotected,firstname_age,0.8,0.0026988203555542265,0.01886879314814638,0.0806020605438226,0.016090221016771284,0.010061616579666628,0.8716784883560389,0.1283215116439611,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
38.0,<62,Unprotected,0.004422032251298142,0.995577967748702,0.006288072312831598,0.9937119276871684,Male,Unprotected,firstname_age,0.8,0.0003095277250251646,2.836510663899996e-05,0.011706433435736971,0.003832700436962016,0.0030910283270767537,0.9810319449685602,0.018968055031439904,low,White,bisg,0.0,Unprotected
34.0,<62,Unprotected,0.996690753852853,0.003309246147146992,0.9968062827225128,0.003193717277486911,Female,Protected,firstname_age,0.8,0.005183271795270417,0.002673026889500013,0.24216476417865002,0.0196375028963101,0.015320977486200597,0.7150204567540688,0.28497954324593117,low,White,bisg,0.0,Unprotected
41.0,<62,Unprotected,0.006151331557399593,0.9938486684426004,0.011458582000477441,0.9885414179995226,Male,Unprotected,firstname_age,0.8,0.0026920906433089424,0.0002846573816229125,0.18184530761909548,0.0026850453100754554,0.0049507831221104505,0.8075421159237869,0.19245788407621325,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
33.0,<62,Unprotected,0.0322507504920144,0.9677492495079856,0.01672002845962291,0.9832799715403772,Male,Unprotected,firstname_age,0.8,0.004359284655382539,5.5779106364789774e-05,0.5198199670916137,0.004434536457397424,0.009638624365888204,0.4616918083233534,0.5383081916766467,low,Black,bisg,0.0,Protected
24.0,<62,Unprotected,0.9982688978649742,0.0017311021350259663,0.9987582267477959,0.0012417732522041474,Female,Protected,firstname_age,0.8,0.0009575160165726073,0.02760910342950176,0.31168477668322747,0.6218728052666225,0.00843628167535223,0.02943951692872349,0.9705604830712766,high,Hispanic,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
21.0,<62,Unprotected,0.02831947704389409,0.971680522956106,0.030494496358617937,0.969505503641382,Male,Unprotected,firstname_age,0.8,0.0031249928847557865,0.0020306534591957317,0.006962272173250535,0.007976662365463358,0.0049394246612310564,0.9749659944561033,0.02503400554389647,low,White,bisg,0.0,Unprotected
48.0,<62,Unprotected,0.00745604096350098,0.9925439590364992,0.008233058898036731,0.9917669411019632,Male,Unprotected,firstname_age,0.8,0.006230229060867443,0.0006211850853347717,0.0025351738585082783,0.00405396888352892,0.006097243217730291,0.9804621998940303,0.019537800105969706,low,White,bisg,0.0,Unprotected
41.0,<62,Unprotected,0.004230577409305158,0.9957694225906948,0.006489675516224189,0.993510324483776,Male,Unprotected,firstname_age,0.8,0.002071901672358371,0.005424578278878292,0.0,0.0029386502305059274,0.001647288125368996,0.9879175816928885,0.012082418307111587,low,White,bisg,0.0,Unprotected
50.0,<62,Unprotected,0.9971491604789101,0.002850839521089843,0.9981854472872436,0.001814552712756305,Female,Protected,firstname_age,0.8,0.0004808376943683971,0.0026439606734891393,0.00018982460961059313,0.0068357434163713255,0.004849636536045353,0.9849999970701152,0.015000002929884808,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
23.0,<62,Unprotected,0.9966981901190282,0.003301809880971792,0.9963039014373716,0.003696098562628337,Female,Protected,firstname_age,0.8,0.000944043016517794,0.001530597968398787,0.029637975896248833,0.007013647440576874,0.005039553136110435,0.9558341825421471,0.044165817457852724,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
51.0,<62,Unprotected,0.004222974444384436,0.9957770255556156,0.0036913990402362494,0.9963086009597636,Male,Unprotected,firstname_age,0.8,0.004606942519879905,0.008162146723194435,0.03088416582505301,0.035398793518815,0.009414837177717518,0.9115331142353403,0.08846688576465987,low,White,bisg,0.0,Unprotected
42.0,<62,Unprotected,0.011248183675950424,0.9887518163240496,0.006920415224913495,0.9930795847750864,Male,Unprotected,firstname_age,0.8,0.005302643580165152,0.0006423265734508119,0.008065496356581974,0.0027604475873521097,0.007528851973102896,0.975700233929347,0.024299766070652946,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
72.0,62+,Protected,0.9971795943824924,0.002820405617507762,0.9963786859803414,0.0036213140196585617,Female,Protected,firstname_age,0.8,0.004116709564157028,0.0005991698284386821,0.33479749420432414,0.004687676802118123,0.004650017228033747,0.6511489323729281,0.34885106762707174,low,White,bisg,0.0,Unprotected
79.0,62+,Protected,0.9973025504367501,0.002697449563249937,0.9966073815153697,0.00339261848463041,Female,Protected,firstname_age,0.8,0.008469554429491837,0.021664819819557587,0.012383827166348435,0.01212088592812426,0.006278824745330846,0.939082087911147,0.060917912088852964,low,White,bisg,0.0,Unprotected
66.0,62+,Protected,0.0,1.0,,,Unknown,Unknown,firstname_age,0.8,0.0012061933649009896,0.0014228820963882699,0.0030029418876889734,0.9777681074294763,0.001111294022284422,0.015488581199261133,0.9845114188007389,high,Hispanic,bisg,0.0,Protected
28.0,<62,Unprotected,0.0047747406635592965,0.9952252593364408,0.004645924257356047,0.995354075742644,Male,Unprotected,firstname_age,0.8,0.001501968396116339,0.001116763468832741,0.003021627577379422,0.005124097630395843,0.010361627686743589,0.9788739152405319,0.021126084759467936,low,White,bisg,0.0,Unprotected
36.0,<62,Unprotected,0.005131897366958873,0.9948681026330412,0.0067149440421329825,0.9932850559578672,Male,Unprotected,firstname_age,0.8,0.0032038960626501324,0.0009490743963132235,0.2719921527922196,0.005057013161258745,0.0077596804321050684,0.7110381831554532,0.28896181684454675,low,White,bisg,0.0,Unprotected
28.0,<62,Unprotected,0.9923623913616012,0.007637608638398735,0.9960243217960713,0.003975678203928907,Female,Protected,firstname_age,0.8,0.005307858490961237,0.0036166703785212133,0.5599081677427464,0.003849303888683024,0.010859198842740683,0.4164588006563474,0.5835411993436526,low,Black,bisg,0.0,Protected
31.0,<62,Unprotected,0.9949928469241774,0.005007153075822604,1.0,0.0,Female,Protected,firstname_age,0.8,0.005075277638592923,0.0028271942232338514,0.0003136054714792039,0.7884490856579043,0.004828973849467247,0.19850586315932234,0.8014941368406775,high,Hispanic,bisg,0.0,Protected
37.0,<62,Unprotected,0.996690753852853,0.003309246147146992,0.9968062827225128,0.003193717277486911,Female,Protected,firstname_age,0.8,0.007162134038889346,0.000463854003407538,0.0032442868449844174,0.004153868267529289,0.013678778519732556,0.971297078325457,0.02870292167454315,low,White,bisg,0.0,Unprotected
38.0,<62,Unprotected,0.005337312117601113,0.9946626878823988,0.01791044776119403,0.982089552238806,Male,Unprotected,firstname_age,0.8,0.0039023784197284137,0.3020933733707285,0.29717716630612573,0.005951772685633286,0.014068374018717078,0.376806935199067,0.623193064800933,low,White,bisg,0.0,Unprotected
59.0,<62,Unprotected,0.0037302601546305453,0.9962697398453696,0.002839477902450195,0.9971605220975498,Male,Unprotected,firstname_age,0.8,0.0026502799871580807,0.009011371527297404,0.38576645208632954,0.04738627019630318,0.010145460681508565,0.5450401655214032,0.4549598344785968,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
46.0,<62,Unprotected,,,,,Unknown,Unknown,firstname_age,0.8,0.008553169746480422,0.00737258515461754,0.0,0.015128722897714024,0.006009082193895677,0.9629364400072924,0.03706355999270766,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
37.0,<62,Unprotected,0.004222974444384436,0.9957770255556156,0.007237343306323153,0.9927626566936768,Male,Unprotected,firstname_age,0.8,0.0,0.021567584076960668,0.013972411516618766,0.02312490242098761,0.0045061364825140495,0.936828965502919,0.06317103449708109,low,White,bisg,0.0,Unprotected
23.0,<62,Unprotected,0.0038514498081627744,0.9961485501918372,0.002873872902970866,0.9971261270970292,Male,Unprotected,firstname_age,0.8,0.003523091180524987,0.011671912177556162,0.21839825167763088,0.04360977135476992,0.012341889196703417,0.7104550844128148,0.28954491558718537,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
33.0,<62,Unprotected,0.006492727545359124,0.9935072724546408,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.003101165200566146,0.0018441757314418383,0.023683237406653908,0.007884335465600701,0.007661381094181761,0.9558257051015557,0.044174294898444356,low,White,bisg,0.0,Unprotected
47.0,<62,Unprotected,0.0036696242097372643,0.9963303757902628,0.004625289080567536,0.9953747109194324,Male,Unprotected,firstname_age,0.8,0.010704590530498685,0.0017612682856334829,0.006247890991731918,0.012631702741642784,0.004654614304599263,0.963999933145894,0.03600006685410613,low,White,bisg,0.0,Unprotected
36.0,<62,Unprotected,0.003665743996409067,0.9963342560035908,0.0,1.0,Male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,bisg,0.0,Unknown
27.0,<62,Unprotected,0.9972961105590348,0.0027038894409650805,0.9962962962962963,0.003703703703703704,Female,Protected,firstname_age,0.8,0.00406306840655099,0.0005697921181238912,0.007394865606531703,0.0041839093249165776,0.007907496635872266,0.9758808679080047,0.024119132091995427,low,White,bisg,0.0,Unprotected
62.0,62+,Protected,0.997439180537772,0.002560819462227913,0.9975089952947688,0.0024910047052311107,Female,Protected,firstname_age,0.8,0.004024054725022274,0.008505290048174411,0.03377175058126677,0.046354274110014006,0.012662304595990666,0.8946823259395317,0.10531767406046813,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
63.0,62+,Protected,0.006869306288510864,0.9931306937114892,0.005654761904761905,0.9943452380952379,Male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,bisg,0.0,Unknown
51.0,<62,Unprotected,0.004218807920068669,0.9957811920799312,0.003188521323236349,0.9968114786767636,Male,Unprotected,firstname_age,0.8,0.00028421908805230714,6.197109919239205e-05,0.001988886769510286,0.0009183639295343315,0.005587515180867071,0.9911590439328436,0.008840956067156387,low,White,bisg,0.0,Unprotected
46.0,<62,Unprotected,0.9971806524611424,0.0028193475388576827,0.9963154016212232,0.0036845983787767134,Female,Protected,firstname_age,0.8,0.0030972859235399576,0.0003238364171342642,0.0011413405687155209,0.0030770462429524424,0.008351192456196714,0.9840092983914612,0.0159907016085389,low,White,bisg,0.0,Unprotected
21.0,<62,Unprotected,0.004234503360716953,0.995765496639283,0.003725782414307005,0.996274217585693,Male,Unprotected,firstname_age,0.8,0.005388729129211741,0.00026773530301885297,0.0751368447963317,0.002167959911842424,0.009565525954423865,0.9074732049051714,0.09252679509482858,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
47.0,<62,Unprotected,0.006763479328520926,0.9932365206714788,0.009607686148919136,0.9903923138510808,Male,Unprotected,firstname_age,0.8,0.0006527012585060434,0.0027124626336151062,0.006836349446340634,0.9772408993714549,0.001206214383313461,0.011351372906769807,0.9886486270932301,high,Hispanic,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
51.0,<62,Unprotected,0.004908441087820036,0.99509155891218,0.0032111824707215715,0.9967888175292784,Male,Unprotected,firstname_age,0.8,0.0025207795918691066,0.0023978228394353276,0.613850014049266,0.008209694407865564,0.008128927445871981,0.3648927616656922,0.635107238334308,low,Black,bisg,0.0,Protected
40.0,<62,Unprotected,0.9971626281007566,0.002837371899243368,0.9971572962728996,0.002842703727100442,Female,Protected,firstname_age,0.8,0.0020368578665731817,0.0003995892052168576,0.00011275475882718003,0.002455008811833835,0.002437557812446962,0.9925582315451019,0.0074417684548980165,low,White,bisg,0.0,Unprotected
44.0,<62,Unprotected,0.9963523064481542,0.0036476935518458147,0.9948757671453256,0.0051242328546743715,Female,Protected,firstname_age,0.8,0.0015793144113659045,3.721584877840696e-05,0.5803191696785712,0.007221309500970454,0.013788766263586865,0.39705422429672743,0.6029457757032728,low,Black,bisg,0.0,Protected
37.0,<62,Unprotected,0.008858555284163287,0.9911414447158368,0.015789473684210527,0.9842105263157894,Male,Unprotected,firstname_age,0.8,0.004108147123520523,0.005439997503898771,0.00023514128195558235,0.8071116088842223,0.00784604620968918,0.17525905899671373,0.8247409410032863,high,Hispanic,bisg,0.0,Protected
58.0,<62,Unprotected,0.003999037825485598,0.9960009621745144,0.009487666034155596,0.9905123339658444,Male,Unprotected,firstname_age,0.8,0.0004956710773451058,0.00910333034714126,0.007862005250973124,0.6365762561162615,0.04473350109964261,0.30122923610863644,0.6987707638913635,low,Hispanic,bisg,0.0,Protected
44.0,<62,Unprotected,0.10467717433803593,0.8953228256619641,0.12677781558353182,0.8732221844164682,Male,Unprotected,firstname_age,0.8,0.0005462043947626877,0.0017617895301925356,0.7556141951393925,0.004151729589466357,0.011177202242497263,0.2267488791036885,0.7732511208963113,low,Black,bisg,0.0,Protected
24.0,<62,Unprotected,0.9967556637121912,0.0032443362878088705,0.997853208036293,0.002146791963707064,Female,Protected,firstname_age,0.8,0.005315518767959306,0.001225390103041475,0.7588116700934358,0.01143775907764654,0.0074712171943271235,0.21573844476358978,0.7842615552364102,low,Black,bisg,0.0,Protected
34.0,<62,Unprotected,0.9950531320899632,0.004946867910036735,1.0,0.0,Female,Protected,firstname_age,0.8,0.0050376630094546805,0.006821224149957562,0.7035402626577318,0.02152163206190948,0.008580057729219687,0.2544991603917267,0.7455008396082732,low,Black,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
50.0,<62,Unprotected,0.9966844314288902,0.003315568571109786,0.9974145541682432,0.0025854458317568427,Female,Protected,firstname_age,0.8,0.002467211919229833,0.0012772638929923264,0.004583602910670452,0.005775256922278712,0.014460000272465839,0.9714366640823627,0.028563335917637163,low,White,bisg,0.0,Unprotected
31.0,<62,Unprotected,0.9989191993428732,0.0010808006571267996,1.0,0.0,Female,Protected,firstname_age,0.8,0.00034374815476543875,0.0005947183873023298,0.0004900343085940008,0.9180997110564093,0.001669624840522365,0.07880216325240642,0.9211978367475935,high,Hispanic,bisg,0.0,Protected
45.0,<62,Unprotected,0.0095930416879576,0.9904069583120424,0.01005811354492624,0.9899418864550736,Male,Unprotected,firstname_age,0.8,0.00043193273629095474,0.003100461554050569,0.004923214199647679,0.9809047097462069,0.0009407670150719915,0.00969891474873187,0.990301085251268,high,Hispanic,bisg,0.0,Protected
30.0,<62,Unprotected,0.008888549063835075,0.9911114509361648,0.009311950336264871,0.9906880496637352,Male,Unprotected,firstname_age,0.8,0.004557080005306026,0.010410664357271442,0.0010433829100873052,0.8499067788417114,0.003901547339635357,0.1301805465459884,0.8698194534540115,high,Hispanic,bisg,0.0,Protected
25.0,<62,Unprotected,0.9959340286998966,0.004065971300103481,1.0,0.0,Female,Protected,firstname_age,0.8,0.00833220559279336,0.0008520381595279436,0.9557877322545235,0.014091310659070853,0.0037769117737264787,0.01715980156035772,0.9828401984396422,high,Black,bisg,0.0,Protected
29.0,<62,Unprotected,1.0,0.0,1.0,0.0,Female,Protected,firstname_age,0.8,0.0025028260203654247,0.004036797099611921,0.831270339601743,0.022328399609580683,0.007662255731481546,0.13219938193721747,0.8678006180627825,high,Black,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
33.0,<62,Unprotected,0.005131897366958873,0.9948681026330412,0.0077611656032758785,0.9922388343967241,Male,Unprotected,firstname_age,0.8,0.0005009941385830327,0.004785909699408173,0.0023811636665722613,0.9834031818993795,0.0011903842361380278,0.007738366359918964,0.992261633640081,high,Hispanic,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
65.0,62+,Protected,0.9979178968214316,0.0020821031785685086,0.9981077495269374,0.0018922504730626184,Female,Protected,firstname_age,0.8,0.0009392316768599796,0.0016249639173963961,0.005775305440462356,0.0324585082353889,0.004443280332539141,0.9547587103973532,0.04524128960264678,low,White,bisg,0.0,Unprotected
71.0,62+,Protected,0.003973521684693347,0.9960264783153068,0.002527285019799749,0.9974727149802004,Male,Unprotected,firstname_age,0.8,0.0037090166421973655,0.0009897066770493234,0.2859225443466499,0.005992488662199846,0.00782830520073596,0.6955579384711675,0.3044420615288324,low,White,bisg,0.0,Unprotected
42.0,<62,Unprotected,0.9216485197105616,0.07835148028943824,0.8700144161460837,0.1299855838539164,Female,Protected,firstname_age,0.8,0.002717354293903871,0.0047672217602498426,0.010737721034183459,0.027810943853802107,0.008905108535037261,0.9450616505228234,0.05493834947717654,low,White,bisg,0.0,Unprotected
55.0,<62,Unprotected,0.0040086628766581285,0.995991337123342,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.0016127302783525662,0.0008305512717857414,0.913503661309432,0.015282139835432312,0.006649537395931879,0.06212137990906537,0.9378786200909345,high,Black,bisg,0.0,Protected
28.0,<62,Unprotected,0.012817412333736395,0.9871825876662635,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.005212132966568315,0.00043253991843303407,0.0005399594201052719,0.0032339760120851445,0.008455990811122825,0.9821254008716854,0.017874599128314593,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
61.0,<62,Unprotected,0.9974028270038642,0.0025971729961358106,0.9972560975609756,0.0027439024390243896,Female,Protected,firstname_age,0.8,0.006361202210748589,0.0109333884643567,0.42250095873852295,0.044994670830252464,0.011211303356323817,0.5039984763997952,0.49600152360020455,low,White,bisg,0.0,Unprotected
42.0,<62,Unprotected,0.005131897366958873,0.9948681026330412,0.0068371864240039356,0.993162813575996,Male,Unprotected,firstname_age,0.8,0.006052495719591035,0.002695311304282036,0.632309044245959,0.0691305057020616,0.006864276835826051,0.2829483661922802,0.7170516338077197,low,Black,bisg,0.0,Protected
45.0,<62,Unprotected,,,,,Unknown,Unknown,firstname_age,0.8,0.0033654361039389207,0.012070030092354994,0.5961429706621134,0.11268247037811352,0.012049407628207234,0.2636896851352719,0.7363103148647281,low,Black,bisg,0.0,Protected
51.0,<62,Unprotected,0.9966939668448944,0.0033060331551055546,0.9978179882916444,0.0021820117083555077,Female,Protected,firstname_age,0.8,,,,,,,0.0,low,Unknown,bisg,0.0,Unknown
29.0,<62,Unprotected,0.0,1.0,,,Unknown,Unknown,firstname_age,0.8,0.0038594440906275446,0.001859567063447269,0.03858883158886704,0.009868890366535927,0.008918494276070214,0.9369047726144519,0.06309522738554799,low,White,bisg,0.0,Unprotected
36.0,<62,Unprotected,0.0,1.0,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.0014181932078131758,0.004151110205416449,0.0358275329778958,0.9219490373070071,0.0031608564642493626,0.03349326983761811,0.9665067301623819,high,Hispanic,bisg,0.0,Protected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
45.0,<62,Unprotected,0.0,1.0,0.0,1.0,Male,Unprotected,firstname_age,0.8,0.004074554795674087,0.002787299872222193,0.5668341809751418,0.015758012194464925,0.009674599932329771,0.40087135223016745,0.5991286477698328,low,Black,bisg,0.0,Protected
47.0,<62,Unprotected,0.12725225225225226,0.8727477477477478,0.1111111111111111,0.8888888888888888,Male,Unprotected,firstname_age,0.8,0.002882802390331566,0.0008255621246678195,0.0008594023520337128,0.011269768366614034,0.007322142970062641,0.9768403217962903,0.023159678203709774,low,White,bisg,0.0,Unprotected
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
,Unknown,Unknown,,,,,Unknown,Unknown,,,,,,,,,,,Unknown,,,Unknown
48.0,<62,Unprotected,0.995909127887532,0.0040908721124679895,0.9954968477934554,0.004503152206544582,Female,Protected,firstname_age,0.8,0.005964339975885013,0.8180949726003806,0.001781228376840716,0.01786136953051245,0.07602747643766138,0.08027061307871981,0.91972938692128,high,Api,bisg,0.0,Protected
56.0,<62,Unprotected,0.004908441087820036,0.99509155891218,0.003978026141314643,0.9960219738586854,Male,Unprotected,firstname_age,0.8,0.0024697210728368032,0.006016961561872262,0.20385061993014122,0.0155631268623572,0.009211855585991701,0.7628877149868009,0.23711228501319917,low,White,bisg,0.0,Unprotected
