proxy_age,proxy_age_status,prob_female,prob_male,prob_female_age,prob_male_age,proxy_gender,proxy_gender_status,proxy_gender_method,gender_threshold,bisgAian,bisgApi,bisgBlack,bisgHispanic,bisgMulti,bisgWhite,prob_minority,proxy_minority,proxy_race,proxy_race_status,proxy_race_method,race_threshold,bifsgAian,bifsgApi,bifsgBlack,bifsgHispanic,bifsgMulti,bifsgWhite,age_actual
<62,Unprotected,0.9971977923882416,0.0028022076117584045,,,female,Protected,firstname_age,0.8,0.002808837523169935,0.002521313154417089,0.010249905487585415,0.0016995416921857824,0.009709399843664509,0.9730110022989772,0.02698899770102273,low,White,Unprotected,bisg,0.8,,,,,,,41.0
<62,Unprotected,0.006001951464243752,0.9939980485357562,,,male,Unprotected,firstname_age,0.8,0.00024145103400211618,0.0,0.0,0.0003420472879101041,0.0011935419771935106,0.9982229597008944,0.0017770402991057308,low,White,Unprotected,bisg,0.8,,,,,,,27.0
<62,Unprotected,0.0047747406635592965,0.9952252593364408,,,male,Unprotected,firstname_age,0.8,0.0,7.709524022514946e-05,0.001817334513807315,0.001263842796486069,0.00595503414509299,0.9908866933043884,0.009113306695611523,low,White,Unprotected,bisg,0.8,,,,,,,39.0
<62,Unprotected,0.9968348085496566,0.0031651914503434647,,,female,Protected,firstname_age,0.8,0.0012344250305607208,0.003151925550991346,0.16392459005088542,0.004964517546414025,0.022710872745540303,0.8040136690756082,0.19598633092439185,low,White,Unprotected,bisg,0.8,,,,,,,49.0
<62,Unprotected,0.002870165065287017,0.997129834934713,,,male,Unprotected,firstname_age,0.8,0.0022032539184548587,0.0006057182665431896,0.00017331085264334986,0.00170177283298642,0.005106848438811465,0.9902090956905608,0.009790904309439285,low,White,Unprotected,bisg,0.8,,,,,,,30.0
62+,Protected,0.9964887734472281,0.003511226552772162,,,female,Protected,firstname_age,0.8,0.00310836212165801,0.0013179900977859035,0.20090287874239915,0.018388551203633,0.009731192606549827,0.7665510252279741,0.2334489747720259,low,Unknown,Unknown,bisg,0.8,,,,,,,76.0
<62,Unprotected,0.3095490403862004,0.6904509596137997,,,Unknown,Unknown,firstname_age,0.8,,,,,,,0.0,low,Unknown,Unknown,bisg,0.8,,,,,,,61.0
<62,Unprotected,0.9965410663235346,0.003458933676465445,,,female,Protected,firstname_age,0.8,0.016780564212235442,0.0008463676103329554,0.00201675805573616,0.0016102618091460381,0.006269297379255525,0.972476750933294,0.02752324906670612,low,White,Unprotected,bisg,0.8,,,,,,,24.0
<62,Unprotected,0.9974066130115362,0.002593386988463813,,,female,Protected,firstname_age,0.8,0.00035531537756132306,0.00033249877217670547,0.0001167982247386812,0.004646318522315888,0.00244882243141808,0.9921002466717892,0.007899753328210678,low,White,Unprotected,bisg,0.8,,,,,,,31.0
<62,Unprotected,0.9978926698436266,0.0021073301563734764,,,female,Protected,firstname_age,0.8,0.0016568409328475242,0.004416784053030153,0.003202521570162407,0.0008900534034643039,0.0044627194861399395,0.9853710805543556,0.014628919445644328,low,White,Unprotected,bisg,0.8,,,,,,,56.0
<62,Unprotected,0.9974066130115362,0.002593386988463813,,,female,Protected,firstname_age,0.8,0.002422529365988383,0.002696440905796297,0.006797880176425695,0.0007429038757241478,0.0072165436763452035,0.9801237019997204,0.019876298000279725,low,White,Unprotected,bisg,0.8,,,,,,,19.0
<62,Unprotected,0.0036075164559548393,0.9963924835440452,,,male,Unprotected,firstname_age,0.8,0.004426873431495616,0.002479146265791288,0.2925495791513036,0.027501600838502758,0.023652777915546874,0.6493900223973598,0.3506099776026401,low,Unknown,Unknown,bisg,0.8,,,,,,,41.0
<62,Unprotected,0.004320455611682686,0.9956795443883172,,,male,Unprotected,firstname_age,0.8,0.0,0.001013382662966774,8.509612094981547e-05,0.0017037848603172795,0.005868188378851704,0.9913295479769144,0.008670452023085574,low,White,Unprotected,bisg,0.8,,,,,,,25.0
<62,Unprotected,0.9969125108278678,0.003087489172132162,,,female,Protected,firstname_age,0.8,0.0006525472295912838,0.0012062168130962758,0.016915092222922774,0.015368873467750531,0.009615580137709709,0.9562416901289292,0.04375830987107057,low,White,Unprotected,bisg,0.8,,,,,,,55.0
<62,Unprotected,0.0027744843443240678,0.997225515655676,,,male,Unprotected,firstname_age,0.8,0.002612644644383861,0.0005627618730874389,0.00041426534399666165,0.004475608752745165,0.00339419536506222,0.9885405240207248,0.011459475979275343,low,White,Unprotected,bisg,0.8,,,,,,,20.0
<62,Unprotected,0.9109691522438108,0.08903084775618918,,,female,Protected,firstname_age,0.8,0.0,0.0,0.0,0.0002754947258884985,0.0,0.9997245052741116,0.0002754947258884985,low,White,Unprotected,bisg,0.8,,,,,,,49.0
<62,Unprotected,0.00419090337515423,0.9958090966248456,,,male,Unprotected,firstname_age,0.8,,,,,,,0.0,low,Unknown,Unknown,bisg,0.8,,,,,,,53.0
<62,Unprotected,0.004722185830531173,0.9952778141694688,,,male,Unprotected,firstname_age,0.8,0.008907191013038865,0.004156454238782236,0.008868628315030859,0.0245463670962694,0.04063594083686761,0.9128854185000108,0.08711458149998898,low,White,Unprotected,bisg,0.8,,,,,,,19.0
<62,Unprotected,0.0,1.0,,,male,Unprotected,firstname_age,0.8,0.0020554309102598237,0.15583547886424262,0.2327319315743349,0.2374104919169928,0.0201195357430806,0.3518471309910893,0.6481528690089107,low,Unknown,Unknown,bisg,0.8,,,,,,,31.0
<62,Unprotected,0.9971164427023508,0.0028835572976489768,,,female,Protected,firstname_age,0.8,0.002573209306785005,0.0005616391641248528,0.0026798284142545113,0.0018372697324981523,0.007000633644926382,0.9853474197374112,0.014652580262588904,low,White,Unprotected,bisg,0.8,,,,,,,52.0
